WL;Av22 BB-A 02-04;Av22 BB-A 14-16;Av22 BB-A 24-26;Av22 BB-A 40-42;Av22 BOL-A 02-04;Av22 BOL-A 14-16;Av22 BOL-A 24-26;Av22 BOL-A 40-42;Av22 BOL-A 52-54;Av22 BOL-A 64-66;Av22 BOL-A 84-86;Av22 HAL-C 02-04;Av22 HAL-C 14-16;Av22 HAL-C 24-26;Av22 HAL-C 40-42;Av22 HAL-C 52-54;Av22 HAL-C 64-66;Av22 HAL-C 74-76;Av22 J-C 02-04;Av22 J-C 14-16;Av22 J-C 24-26;Av22 J-C 40-42;Av22 J-C 52-54;Av22 J-C 66-64;A4.1;A4.2;A4.3;A4.4;A4.5;H4.1;H4.2;H4.3;H4.4;H4.5;H3.1;H3.2;H3.3;H3.4;H3.5;G4.1;G4.2;G4.3;G4.4;G4.5;G3.1;G3.2;G3.3;G3.4;G3.5;F4.1;F4.2;F4.3;F4.4;F4.5;F3.1;F3.2;F3.3;F3.4;F3.5;E1.1;E1.2;E1.3;E1.4;E1.5;D4.1;D4.2;D4.3;D4.4;D4.5;D3.1;D3.2;D3.3;D3.4;D3.5;D2.1;D2.2;D2.3;D2.4;D2.5;D1.1;D1.2;D1.3;D1.4;D1.5;C4.1;C4.2;C4.3;C4.4;C4.5;C3.1;C3.2;C3.3;C3.4;C3.5;C2.1;C2.2;C2.3;C2.4;C2.5;C1.1;C1.2;C1.3;C1.4;C1.5;B4.1;B4.2;B4.3;B4.4;B4.5;B3.1;B3.2;B3.3;B3.4;B3.5;B2.1;B2.2;B2.3;B2.4;B2.5;B1.1;B1.2;B1.3;B1.4;B1.5
2085.44552;0.007486;0.004581;0.005395;0.005813;0.007747;0.012511;0.024192;0.009729;0.008221;0.012685;0.008265;0.007638;0.007208;0.0064;0.010524;0.022895;0.032876;0.014489;0.013362;0.016054;0.016367;0.012043;0.016671;0.008035;0.003685367;0.003685367;0.003685367;0.003685367;0.003685367;0.009101029;0.009101029;0.009101029;0.009101029;0.009101029;0.017922429;0.017922429;0.017922429;0.017922429;0.017922429;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.026184966;0.026184966;0.026184966;0.026184966;0.026184966;0.000455;0.000455;0.000455;0.000455;0.000455;0.036952734;0.036952734;0.036952734;0.036952734;0.036952734;0.029892466;0.029892466;0.029892466;0.029892466;0.029892466;0.069015347;0.069015347;0.069015347;0.069015347;0.069015347;0;0;0;0;0;0.006677687;0.006677687;0.006677687;0.006677687;0.006677687;0.137126102;0.137126102;0.137126102;0.137126102;0.137126102;0.065486945;0.065486945;0.065486945;0.065486945;0.065486945;0.011406025;0.011406025;0.011406025;0.011406025;0.011406025;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.064617233;0.064617233;0.064617233;0.064617233;0.064617233;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.033322618;0.033322618;0.033322618;0.033322618;0.033322618;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2087.309189;0.007621;0.004894;0.005681;0.00615;0.007953;0.012731;0.024261;0.009915;0.008714;0.012809;0.008498;0.007881;0.007727;0.006477;0.010721;0.023291;0.033253;0.014872;0.013312;0.016191;0.016626;0.012384;0.016867;0.008241;0.003705178;0.003705178;0.003705178;0.003705178;0.003705178;0.009101029;0.009101029;0.009101029;0.009101029;0.009101029;0.017922429;0.017922429;0.017922429;0.017922429;0.017922429;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.0261831;0.0261831;0.0261831;0.0261831;0.0261831;0.000455;0.000455;0.000455;0.000455;0.000455;0.036949896;0.036949896;0.036949896;0.036949896;0.036949896;0.029892466;0.029892466;0.029892466;0.029892466;0.029892466;0.066282518;0.066282518;0.066282518;0.066282518;0.066282518;0;0;0;0;0;0.006683625;0.006683625;0.006683625;0.006683625;0.006683625;0.137126102;0.137126102;0.137126102;0.137126102;0.137126102;0.065486945;0.065486945;0.065486945;0.065486945;0.065486945;0.011411573;0.011411573;0.011411573;0.011411573;0.011411573;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.064617233;0.064617233;0.064617233;0.064617233;0.064617233;0.02756048;0.02756048;0.02756048;0.02756048;0.02756048;0.033322618;0.033322618;0.033322618;0.033322618;0.033322618;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2089.172858;0.007588;0.005038;0.00576;0.006359;0.007916;0.01282;0.02419;0.010028;0.008997;0.012725;0.008683;0.008017;0.008018;0.006369;0.010819;0.023494;0.033418;0.015072;0.013076;0.016259;0.016719;0.012576;0.01692;0.008238;0.003705178;0.003705178;0.003705178;0.003705178;0.003705178;0.0091077;0.0091077;0.0091077;0.0091077;0.0091077;0.01792537;0.01792537;0.01792537;0.01792537;0.01792537;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.0261831;0.0261831;0.0261831;0.0261831;0.0261831;0.000455;0.000455;0.000455;0.000455;0.000455;0.036949896;0.036949896;0.036949896;0.036949896;0.036949896;0.029898459;0.029898459;0.029898459;0.029898459;0.029898459;0.066282518;0.066282518;0.066282518;0.066282518;0.066282518;0;0;0;0;0;0.006683625;0.006683625;0.006683625;0.006683625;0.006683625;0.137126102;0.137126102;0.137126102;0.137126102;0.137126102;0.059991578;0.059991578;0.059991578;0.059991578;0.059991578;0.011411573;0.011411573;0.011411573;0.011411573;0.011411573;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.064617233;0.064617233;0.064617233;0.064617233;0.064617233;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.033322618;0.033322618;0.033322618;0.033322618;0.033322618;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2091.036527;0.007455;0.005035;0.005667;0.006459;0.007722;0.012831;0.024061;0.010102;0.009062;0.012516;0.008842;0.008066;0.008086;0.006165;0.010854;0.023518;0.033409;0.015093;0.012789;0.016295;0.016688;0.012639;0.016894;0.008089;0.003705178;0.003705178;0.003705178;0.003705178;0.003705178;0.0091077;0.0091077;0.0091077;0.0091077;0.0091077;0.01792537;0.01792537;0.01792537;0.01792537;0.01792537;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023434921;0.023434921;0.023434921;0.023434921;0.023434921;0.000461804;0.000461804;0.000461804;0.000461804;0.000461804;0.036949896;0.036949896;0.036949896;0.036949896;0.036949896;0.029898459;0.029898459;0.029898459;0.029898459;0.029898459;0.066282518;0.066282518;0.066282518;0.066282518;0.066282518;0;0;0;0;0;0.006683625;0.006683625;0.006683625;0.006683625;0.006683625;0.139865603;0.139865603;0.139865603;0.139865603;0.139865603;0.059991578;0.059991578;0.059991578;0.059991578;0.059991578;0.011411573;0.011411573;0.011411573;0.011411573;0.011411573;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.064614859;0.064614859;0.064614859;0.064614859;0.064614859;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2092.900196;0.007313;0.004945;0.005482;0.006494;0.007489;0.012831;0.023966;0.010177;0.00896;0.012287;0.008997;0.008065;0.007991;0.005974;0.010871;0.023415;0.0333;0.014981;0.012596;0.016334;0.016607;0.012623;0.016867;0.0079;0.003724988;0.003724988;0.003724988;0.003724988;0.003724988;0.009114371;0.009114371;0.009114371;0.009114371;0.009114371;0.017928311;0.017928311;0.017928311;0.017928311;0.017928311;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023434921;0.023434921;0.023434921;0.023434921;0.023434921;0.000461804;0.000461804;0.000461804;0.000461804;0.000461804;0.034211744;0.034211744;0.034211744;0.034211744;0.034211744;0.029904453;0.029904453;0.029904453;0.029904453;0.029904453;0.06354969;0.06354969;0.06354969;0.06354969;0.06354969;0;0;0;0;0;0.006689564;0.006689564;0.006689564;0.006689564;0.006689564;0.139865603;0.139865603;0.139865603;0.139865603;0.139865603;0.059991578;0.059991578;0.059991578;0.059991578;0.059991578;0.011417122;0.011417122;0.011417122;0.011417122;0.011417122;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.064614859;0.064614859;0.064614859;0.064614859;0.064614859;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2094.763865;0.007245;0.004842;0.005302;0.006511;0.007338;0.012877;0.02398;0.010288;0.008786;0.012141;0.009158;0.008056;0.007822;0.005897;0.010918;0.023265;0.033177;0.014809;0.01261;0.016407;0.01656;0.012599;0.016913;0.007781;0.003724988;0.003724988;0.003724988;0.003724988;0.003724988;0.009114371;0.009114371;0.009114371;0.009114371;0.009114371;0.017928311;0.017928311;0.017928311;0.017928311;0.017928311;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023434921;0.023434921;0.023434921;0.023434921;0.023434921;0.000461804;0.000461804;0.000461804;0.000461804;0.000461804;0.034211744;0.034211744;0.034211744;0.034211744;0.034211744;0.029904453;0.029904453;0.029904453;0.029904453;0.029904453;0.06354969;0.06354969;0.06354969;0.06354969;0.06354969;0;0;0;0;0;0.006689564;0.006689564;0.006689564;0.006689564;0.006689564;0.139865603;0.139865603;0.139865603;0.139865603;0.139865603;0.057242176;0.057242176;0.057242176;0.057242176;0.057242176;0.011417122;0.011417122;0.011417122;0.011417122;0.011417122;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.061868471;0.061868471;0.061868471;0.061868471;0.061868471;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2096.627533;0.007308;0.004798;0.005212;0.006555;0.007355;0.013001;0.024141;0.010454;0.008646;0.012151;0.009324;0.008077;0.007678;0.005994;0.011025;0.023147;0.033113;0.014661;0.012876;0.016526;0.016613;0.012631;0.017072;0.007819;0.005117058;0.005117058;0.005117058;0.005117058;0.005117058;0.009114371;0.009114371;0.009114371;0.009114371;0.009114371;0.017928311;0.017928311;0.017928311;0.017928311;0.017928311;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023433054;0.023433054;0.023433054;0.023433054;0.023433054;0.000468608;0.000468608;0.000468608;0.000468608;0.000468608;0.034208906;0.034208906;0.034208906;0.034208906;0.034208906;0.029904453;0.029904453;0.029904453;0.029904453;0.029904453;0.063555554;0.063555554;0.063555554;0.063555554;0.063555554;0;0;0;0;0;0.006695502;0.006695502;0.006695502;0.006695502;0.006695502;0.145348068;0.145348068;0.145348068;0.145348068;0.145348068;0.057242176;0.057242176;0.057242176;0.057242176;0.057242176;0.011417122;0.011417122;0.011417122;0.011417122;0.011417122;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.061868471;0.061868471;0.061868471;0.061868471;0.061868471;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2098.491202;0.007514;0.00486;0.005267;0.006652;0.007565;0.013201;0.024442;0.010677;0.008625;0.012339;0.00948;0.008151;0.007634;0.006269;0.0112;0.023119;0.033148;0.014602;0.013359;0.016686;0.016796;0.012759;0.017343;0.008047;0.005117058;0.005117058;0.005117058;0.005117058;0.005117058;0.009121041;0.009121041;0.009121041;0.009121041;0.009121041;0.017931252;0.017931252;0.017931252;0.017931252;0.017931252;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023433054;0.023433054;0.023433054;0.023433054;0.023433054;0.000468608;0.000468608;0.000468608;0.000468608;0.000468608;0.034208906;0.034208906;0.034208906;0.034208906;0.034208906;0.029910447;0.029910447;0.029910447;0.029910447;0.029910447;0.063555554;0.063555554;0.063555554;0.063555554;0.063555554;0;0;0;0;0;0.006695502;0.006695502;0.006695502;0.006695502;0.006695502;0.145348068;0.145348068;0.145348068;0.145348068;0.145348068;0.057242176;0.057242176;0.057242176;0.057242176;0.057242176;0.011422671;0.011422671;0.011422671;0.011422671;0.011422671;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.061868471;0.061868471;0.061868471;0.061868471;0.061868471;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2100.354871;0.007831;0.00504;0.005471;0.006807;0.007925;0.013442;0.024834;0.010938;0.008766;0.012675;0.009607;0.008282;0.007724;0.006671;0.011422;0.023207;0.033281;0.014665;0.013959;0.016867;0.017093;0.012984;0.017679;0.008438;0.005117058;0.005117058;0.005117058;0.005117058;0.005117058;0.009121041;0.009121041;0.009121041;0.009121041;0.009121041;0.017931252;0.017931252;0.017931252;0.017931252;0.017931252;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.026177499;0.026177499;0.026177499;0.026177499;0.026177499;0.000475412;0.000475412;0.000475412;0.000475412;0.000475412;0.034208906;0.034208906;0.034208906;0.034208906;0.034208906;0.029910447;0.029910447;0.029910447;0.029910447;0.029910447;0.063555554;0.063555554;0.063555554;0.063555554;0.063555554;0;0;0;0;0;0.006695502;0.006695502;0.006695502;0.006695502;0.006695502;0.145348068;0.145348068;0.145348068;0.145348068;0.145348068;0.057238739;0.057238739;0.057238739;0.057238739;0.057238739;0.011422671;0.011422671;0.011422671;0.011422671;0.011422671;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.056378069;0.056378069;0.056378069;0.056378069;0.056378069;0.016582371;0.016582371;0.016582371;0.016582371;0.016582371;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2102.21854;0.008191;0.005307;0.005786;0.007005;0.008343;0.013677;0.02524;0.011211;0.009052;0.013086;0.009691;0.008455;0.007931;0.007108;0.011655;0.023395;0.033471;0.014836;0.014539;0.017036;0.017449;0.013269;0.018004;0.008909;0.005136869;0.005136869;0.005136869;0.005136869;0.005136869;0.009127712;0.009127712;0.009127712;0.009127712;0.009127712;0.017931252;0.017931252;0.017931252;0.017931252;0.017931252;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023431187;0.023431187;0.023431187;0.023431187;0.023431187;0.000475412;0.000475412;0.000475412;0.000475412;0.000475412;0.034206069;0.034206069;0.034206069;0.034206069;0.034206069;0.029910447;0.029910447;0.029910447;0.029910447;0.029910447;0.066300112;0.066300112;0.066300112;0.066300112;0.066300112;0;0;0;0;0;0.006701441;0.006701441;0.006701441;0.006701441;0.006701441;0.150830534;0.150830534;0.150830534;0.150830534;0.150830534;0.057238739;0.057238739;0.057238739;0.057238739;0.057238739;0.01142822;0.01142822;0.01142822;0.01142822;0.01142822;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.056378069;0.056378069;0.056378069;0.056378069;0.056378069;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2104.082209;0.008517;0.005606;0.006143;0.007218;0.008709;0.013859;0.025584;0.011467;0.009419;0.01348;0.009729;0.008645;0.008202;0.007478;0.011855;0.023637;0.033662;0.01507;0.014969;0.017164;0.017789;0.013556;0.018243;0.009351;0.005136869;0.005136869;0.005136869;0.005136869;0.005136869;0.009127712;0.009127712;0.009127712;0.009127712;0.009127712;0.017934194;0.017934194;0.017934194;0.017934194;0.017934194;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023431187;0.023431187;0.023431187;0.023431187;0.023431187;0.000475412;0.000475412;0.000475412;0.000475412;0.000475412;0.034206069;0.034206069;0.034206069;0.034206069;0.034206069;0.02717134;0.02717134;0.02717134;0.02717134;0.02717134;0.066300112;0.066300112;0.066300112;0.066300112;0.066300112;0;0;0;0;0;0.006701441;0.006701441;0.006701441;0.006701441;0.006701441;0.150830534;0.150830534;0.150830534;0.150830534;0.150830534;0.059981268;0.059981268;0.059981268;0.059981268;0.059981268;0.01142822;0.01142822;0.01142822;0.01142822;0.01142822;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.056378069;0.056378069;0.056378069;0.056378069;0.056378069;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2105.945878;0.008745;0.005872;0.006468;0.007415;0.008932;0.013964;0.025812;0.011685;0.009778;0.013775;0.009732;0.008827;0.008465;0.007703;0.011989;0.023879;0.033799;0.015303;0.015166;0.017228;0.018043;0.013783;0.018342;0.00966;0.005136869;0.005136869;0.005136869;0.005136869;0.005136869;0.009127712;0.009127712;0.009127712;0.009127712;0.009127712;0.017934194;0.017934194;0.017934194;0.017934194;0.017934194;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.02342932;0.02342932;0.02342932;0.02342932;0.02342932;0.000482216;0.000482216;0.000482216;0.000482216;0.000482216;0.034206069;0.034206069;0.034206069;0.034206069;0.034206069;0.02717134;0.02717134;0.02717134;0.02717134;0.02717134;0.066300112;0.066300112;0.066300112;0.066300112;0.066300112;0;0;0;0;0;0.006701441;0.006701441;0.006701441;0.006701441;0.006701441;0.156313;0.156313;0.156313;0.156313;0.156313;0.059981268;0.059981268;0.059981268;0.059981268;0.059981268;0.01142822;0.01142822;0.01142822;0.01142822;0.01142822;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.05363168;0.05363168;0.05363168;0.05363168;0.05363168;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2107.809547;0.008846;0.006055;0.006706;0.007574;0.008973;0.013999;0.025907;0.011859;0.010046;0.013924;0.009731;0.008982;0.008662;0.007749;0.012048;0.024074;0.033857;0.015476;0.015118;0.017229;0.018168;0.013911;0.018294;0.009773;0.005156679;0.005156679;0.005156679;0.005156679;0.005156679;0.009134383;0.009134383;0.009134383;0.009134383;0.009134383;0.017934194;0.017934194;0.017934194;0.017934194;0.017934194;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.02342932;0.02342932;0.02342932;0.02342932;0.02342932;0.000482216;0.000482216;0.000482216;0.000482216;0.000482216;0.034203231;0.034203231;0.034203231;0.034203231;0.034203231;0.02717134;0.02717134;0.02717134;0.02717134;0.02717134;0.066305976;0.066305976;0.066305976;0.066305976;0.066305976;0;0;0;0;0;0.006707379;0.006707379;0.006707379;0.006707379;0.006707379;0.156313;0.156313;0.156313;0.156313;0.156313;0.059981268;0.059981268;0.059981268;0.059981268;0.059981268;0.011433769;0.011433769;0.011433769;0.011433769;0.011433769;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.05363168;0.05363168;0.05363168;0.05363168;0.05363168;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2109.673216;0.008836;0.006134;0.006837;0.007688;0.008859;0.014001;0.025895;0.011998;0.010171;0.013925;0.009763;0.009108;0.008766;0.00764;0.012052;0.0242;0.033848;0.015562;0.014888;0.017186;0.018165;0.013934;0.01814;0.00969;0.005156679;0.005156679;0.005156679;0.005156679;0.005156679;0.009134383;0.009134383;0.009134383;0.009134383;0.009134383;0.017937135;0.017937135;0.017937135;0.017937135;0.017937135;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.02342932;0.02342932;0.02342932;0.02342932;0.02342932;0.000482216;0.000482216;0.000482216;0.000482216;0.000482216;0.034203231;0.034203231;0.034203231;0.034203231;0.034203231;0.027177334;0.027177334;0.027177334;0.027177334;0.027177334;0.066305976;0.066305976;0.066305976;0.066305976;0.066305976;0;0;0;0;0;0.006707379;0.006707379;0.006707379;0.006707379;0.006707379;0.156313;0.156313;0.156313;0.156313;0.156313;0.059977831;0.059977831;0.059977831;0.059977831;0.059977831;0.011433769;0.011433769;0.011433769;0.011433769;0.011433769;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.050885292;0.050885292;0.050885292;0.050885292;0.050885292;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2111.536885;0.008766;0.006127;0.00688;0.007763;0.008674;0.014022;0.025832;0.012114;0.010152;0.013822;0.009865;0.009212;0.00879;0.007449;0.012041;0.024268;0.033821;0.015569;0.01459;0.017135;0.018076;0.013884;0.017957;0.009468;0.00517649;0.00517649;0.00517649;0.00517649;0.00517649;0.009141053;0.009141053;0.009141053;0.009141053;0.009141053;0.017937135;0.017937135;0.017937135;0.017937135;0.017937135;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023427453;0.023427453;0.023427453;0.023427453;0.023427453;0.00048902;0.00048902;0.00048902;0.00048902;0.00048902;0.034203231;0.034203231;0.034203231;0.034203231;0.034203231;0.027177334;0.027177334;0.027177334;0.027177334;0.027177334;0.058095761;0.058095761;0.058095761;0.058095761;0.058095761;0;0;0;0;0;0.006713318;0.006713318;0.006713318;0.006713318;0.006713318;0.161795465;0.161795465;0.161795465;0.161795465;0.161795465;0.059977831;0.059977831;0.059977831;0.059977831;0.059977831;0.01418598;0.01418598;0.01418598;0.01418598;0.01418598;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.048141278;0.048141278;0.048141278;0.048141278;0.048141278;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2113.400554;0.008702;0.006082;0.006883;0.007817;0.008534;0.01411;0.025784;0.012222;0.010032;0.013685;0.010056;0.009309;0.008783;0.00727;0.012064;0.024312;0.033841;0.015542;0.014352;0.01712;0.017968;0.013816;0.017836;0.009209;0.00517649;0.00517649;0.00517649;0.00517649;0.00517649;0.009141053;0.009141053;0.009141053;0.009141053;0.009141053;0.017937135;0.017937135;0.017937135;0.017937135;0.017937135;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023427453;0.023427453;0.023427453;0.023427453;0.023427453;0.00048902;0.00048902;0.00048902;0.00048902;0.00048902;0.034200394;0.034200394;0.034200394;0.034200394;0.034200394;0.027183328;0.027183328;0.027183328;0.027183328;0.027183328;0.069050534;0.069050534;0.069050534;0.069050534;0.069050534;0;0;0;0;0;0.006713318;0.006713318;0.006713318;0.006713318;0.006713318;0.161795465;0.161795465;0.161795465;0.161795465;0.161795465;0.059977831;0.059977831;0.059977831;0.059977831;0.059977831;0.01418598;0.01418598;0.01418598;0.01418598;0.01418598;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.048141278;0.048141278;0.048141278;0.048141278;0.048141278;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2115.264223;0.008702;0.006057;0.0069;0.007869;0.00854;0.014285;0.025804;0.012321;0.009886;0.013588;0.010329;0.009407;0.008806;0.007193;0.012163;0.024374;0.033967;0.015542;0.014269;0.017176;0.017912;0.013785;0.017844;0.009023;0.00517649;0.00517649;0.00517649;0.00517649;0.00517649;0.009141053;0.009141053;0.009141053;0.009141053;0.009141053;0.02068421;0.02068421;0.02068421;0.02068421;0.02068421;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023425586;0.023425586;0.023425586;0.023425586;0.023425586;0.000495823;0.000495823;0.000495823;0.000495823;0.000495823;0.034200394;0.034200394;0.034200394;0.034200394;0.034200394;0.027183328;0.027183328;0.027183328;0.027183328;0.027183328;0.069050534;0.069050534;0.069050534;0.069050534;0.069050534;0;0;0;0;0;0.006713318;0.006713318;0.006713318;0.006713318;0.006713318;0.161795465;0.161795465;0.161795465;0.161795465;0.161795465;0.059974394;0.059974394;0.059974394;0.059974394;0.059974394;0.01418598;0.01418598;0.01418598;0.01418598;0.01418598;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.04539489;0.04539489;0.04539489;0.04539489;0.04539489;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2117.127892;0.008789;0.006101;0.006967;0.007926;0.008744;0.014524;0.02591;0.012394;0.009787;0.013577;0.010645;0.009503;0.008905;0.007261;0.012345;0.024485;0.034225;0.015623;0.014375;0.017316;0.017948;0.013821;0.018002;0.008988;0.0051963;0.0051963;0.0051963;0.0051963;0.0051963;0.009147724;0.009147724;0.009147724;0.009147724;0.009147724;0.02068421;0.02068421;0.02068421;0.02068421;0.02068421;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023425586;0.023425586;0.023425586;0.023425586;0.023425586;0.000495823;0.000495823;0.000495823;0.000495823;0.000495823;0.034197557;0.034197557;0.034197557;0.034197557;0.034197557;0.027183328;0.027183328;0.027183328;0.027183328;0.027183328;0.066317705;0.066317705;0.066317705;0.066317705;0.066317705;0;0;0;0;0;0.006719257;0.006719257;0.006719257;0.006719257;0.006719257;0.161792002;0.161792002;0.161792002;0.161792002;0.161792002;0.059974394;0.059974394;0.059974394;0.059974394;0.059974394;0.014191529;0.014191529;0.014191529;0.014191529;0.014191529;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.04539489;0.04539489;0.04539489;0.04539489;0.04539489;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
2118.99156;0.008937;0.006231;0.007086;0.007982;0.00912;0.014764;0.026074;0.012406;0.00978;0.013655;0.010934;0.009575;0.009086;0.007464;0.012585;0.02464;0.034587;0.015804;0.014619;0.01752;0.018074;0.013916;0.018271;0.009125;0.0051963;0.0051963;0.0051963;0.0051963;0.0051963;0.009147724;0.009147724;0.009147724;0.009147724;0.009147724;0.020687151;0.020687151;0.020687151;0.020687151;0.020687151;0;0;0;0;0;0.010879;0.010879;0.010879;0.010879;0.010879;0.023425586;0.023425586;0.023425586;0.023425586;0.023425586;0.000495823;0.000495823;0.000495823;0.000495823;0.000495823;0.034197557;0.034197557;0.034197557;0.034197557;0.034197557;0.027189321;0.027189321;0.027189321;0.027189321;0.027189321;0.066317705;0.066317705;0.066317705;0.066317705;0.066317705;0;0;0;0;0;0.006719257;0.006719257;0.006719257;0.006719257;0.006719257;0.161792002;0.161792002;0.161792002;0.161792002;0.161792002;0.059974394;0.059974394;0.059974394;0.059974394;0.059974394;0.014191529;0.014191529;0.014191529;0.014191529;0.014191529;0.014783975;0.014783975;0.014783975;0.014783975;0.014783975;0.04539489;0.04539489;0.04539489;0.04539489;0.04539489;0.019326898;0.019326898;0.019326898;0.019326898;0.019326898;0.030576112;0.030576112;0.030576112;0.030576112;0.030576112;0.006979035;0.006979035;0.006979035;0.006979035;0.006979035
